"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","print_page","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"139","https://www.nytimes.com/2019/03/09/us/politics/bernie-sanders-2020-election-democrats.html","The leading Democratic candidates have largely broken with consensus-driven politics and embraced progressive ideas on health care, taxes, the environment and Middle East policy.","The leading Democratic candidates have largely broken with consensus-driven politics and embraced progressive ideas on health care, taxes, the environment and Middle East policy.","The New York Times","2019-03-09T15:28:27+0000","article","Politics","U.S.","Politics","News","5c83dbf549f0eacbf105c35b",1864,0,"nyt://article/8512b869-37ee-5c7b-a1bf-8eb72a3f8068",1,"Bernie Sanders-Style Politics Are Defining 2020 Race, Unnerving Moderates",NA,NA,"Centrist Democrats Squirm as ’20 Rivals Tilt Left",NA,NA,NA,"By JONATHAN MARTIN and SYDNEY EMBER",NA
"140","https://www.nytimes.com/2019/03/09/us/transgender-troops-military.html","In interviews, dozens of transgender troops said that they felt supported in the armed services, despite the Trump administration’s fight to keep them out.","In interviews, dozens of transgender troops said that they felt supported in the armed services, despite the Trump administration’s fight to keep them out.","The New York Times","2019-03-09T10:00:09+0000","article","National","U.S.",NA,"News","5c838f0449f0eacbf105c30c",1569,0,"nyt://article/713b1d8f-d6ee-5acb-b90a-8a3f09533b6e",14,"Transgender Troops Caught Between a Welcoming Military and a Hostile Government",NA,NA,"In the Military, They’re Just Men and Women in Uniform",NA,NA,NA,"By DAVE PHILIPPS",NA
"141","https://www.nytimes.com/2019/03/06/opinion/jared-kushner-trump.html","It is apparently legal for the president’s son-in-law to serve as a top White House adviser. But that is not a grant of immunity.","It is apparently legal for the president’s son-in-law to serve as a top White House adviser. But that is not a grant of immunity.","The New York Times","2019-03-07T01:22:25+0000","article","Editorial","Opinion",NA,"Editorial","5c8072ac49f0eacbf105bbca",826,0,"nyt://article/ed270e1b-d626-5288-a11e-fa7f137d655d",22,"Questions For and About Jared Kushner",NA,NA,"Questions For and About Jared Kushner",NA,NA,NA,"By THE EDITORIAL BOARD","THE EDITORIAL BOARD"
"142","https://www.nytimes.com/2019/03/07/business/media/fox-news-democratic-debates-chris-wallace.html","If “Fox News Sunday” is an appropriate venue for some candidates, the anchor wonders, why can’t Fox News host a debate?","If “Fox News Sunday” is an appropriate venue for some candidates, the anchor wonders, why can’t Fox News host a debate?","The New York Times","2019-03-07T21:41:14+0000","article","Business","Business","Media","News","5c81905449f0eacbf105beea",792,0,"nyt://article/86804797-49ec-54c5-a345-fde8c0b20ded",13,"Chris Wallace of Fox News Calls Democrats’ Debate Ban ‘Shortsighted’",NA,NA,"TV Host Calls Debate Ban From Democrats ‘Stunning’",NA,NA,NA,"By MICHAEL M. GRYNBAUM",NA
"143","https://www.nytimes.com/2019/03/08/us/politics/house-democrats-anticorruption-voting-rights.html","The bill, which aims to decrease barriers to the ballot box and clean up corruption in Washington, comes with a raft of amendments — including implicit rebukes of President Trump.","The bill, which aims to decrease barriers to the ballot box and clean up corruption in Washington, comes with a raft of amendments — including implicit rebukes of President Trump.","The New York Times","2019-03-08T10:00:15+0000","article","Washington","U.S.","Politics","News","5c823d8a49f0eacbf105c051",764,0,"nyt://article/f051010b-6858-5710-9e6c-42cd0454df58",11,"House Passes Democrats’ Centerpiece Anti-Corruption and Voting Rights Bill",NA,NA,"Democrats’ For the People Act Passes House",NA,NA,NA,"By CATIE EDMONDSON",NA
"144","https://www.nytimes.com/2019/03/07/us/politics/record-trade-deficit-trump.html","The increase was driven by some factors outside President Trump’s control, but many of the president’s policies contributed to the wider gap.","The increase was driven by some factors outside President Trump’s control, but many of the president’s policies contributed to the wider gap.","The New York Times","2019-03-07T05:34:38+0000","article","Politics","U.S.","Politics","News","5c80adc849f0eacbf105bc29",526,0,"nyt://article/c5b0d38e-268a-5e0c-90aa-728c8702c066",NA,"On Politics: Trade Deficit Hits Record $891 Billion",NA,NA,"Morning Edition",NA,NA,NA,NA,NA
"145","https://www.nytimes.com/aponline/2019/03/09/us/politics/ap-us-trump-budget-deficit.html","The federal budget deficit is ballooning on President Donald Trump's watch and few in Washington seem to care.","The federal budget deficit is ballooning on President Donald Trump's watch and few in Washington seem to care.","AP","2019-03-09T14:22:40+0000","article","None","U.S.","Politics","News","5c83cc8a49f0eacbf105c348",979,0,"nyt://article/21f958a4-1f10-567f-9bbb-5ab3020fd7c6",NA,"As Budget Deficit Balloons, Few in Washington Seem to Care",NA,NA,"As Budget Deficit Balloons, Few in Washington Seem to Care",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"146","https://www.nytimes.com/2019/03/07/business/us-china-trade-deal.html","While the United States and China have made progress toward a compromise, Beijing is leery of holding a summit without concluding a deal first.","While the United States and China have made progress toward a compromise, Beijing is leery of holding a summit without concluding a deal first.","The New York Times","2019-03-07T17:19:15+0000","article","Business","Business",NA,"News","5c8152ed49f0eacbf105be04",1192,0,"nyt://article/2ad082c7-f231-5704-8289-561b859bd1a1",1,"Chinese Officials Becoming Wary of a Quick Trade Deal",NA,NA,"China Wary Of Hurried Trade Deal",NA,NA,NA,"By KEITH BRADSHER and ANA SWANSON",NA
"147","https://www.nytimes.com/aponline/2019/03/08/us/politics/ap-us-air-force-resignation.html","Air Force Secretary Heather Wilson, once seen as a candidate to succeed Jim Mattis as defense secretary, said Friday she is resigning to become president of the University of Texas at El Paso.","Air Force Secretary Heather Wilson, once seen as a candidate to succeed Jim Mattis as defense secretary, said Friday she is resigning to become president of the University of Texas at El Paso.","AP","2019-03-08T16:41:51+0000","article","None","U.S.","Politics","News","5c829ba949f0eacbf105c15d",561,0,"nyt://article/488f43c3-29a1-59e4-ade7-158968c22906",NA,"Air Force Secretary Heather Wilson Is Resigning",NA,NA,"Air Force Secretary Heather Wilson Is Resigning",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"148","https://www.nytimes.com/2019/03/08/us/politics/heather-wilson-air-force-.html","Heather Wilson had been considered a potential next secretary of defense, but will instead become president at the University of Texas at El Paso.","Heather Wilson had been considered a potential next secretary of defense, but will instead become president at the University of Texas at El Paso.","The New York Times","2019-03-08T21:25:16+0000","article","Washington","U.S.","Politics","News","5c82de1749f0eacbf105c227",507,0,"nyt://article/285a40eb-19de-5c6e-866e-7ed2382afe2a",NA,"Heather Wilson to Resign as Air Force Secretary",NA,NA,"Heather Wilson to Resign as Air Force Secretary",NA,NA,NA,"By THOMAS GIBBONS-NEFF",NA
"149","https://www.nytimes.com/reuters/2019/03/08/us/08reuters-usa-defense-exclusive.html","U.S. Air Force Secretary Heather Wilson, who was considered a top candidate to become the next secretary of defence, said on Friday she has decided to resign and return to academia, leaving another vacant post at the top level of the Pentagon.","U.S. Air Force Secretary Heather Wilson, who was considered a top candidate to become the next secretary of defence, said on Friday she has decided to resign and return to academia, leaving another vacant post at the top level of the Pentagon.","Reuters","2019-03-08T16:12:39+0000","article","None","U.S.",NA,"News","5c8294d149f0eacbf105c148",690,0,"nyt://article/2aeb6c85-81e1-5a73-b716-0a9bc1fed336",NA,"U.S. Air Force Secretary Wilson to Resign, Leaving New Vacancy",NA,NA,"U.S. Air Force Secretary Wilson to Resign, Leaving New Vacancy",NA,NA,NA,"By REUTERS","REUTERS"
"150","https://www.nytimes.com/2019/03/08/opinion/fox-news-democrats-debate.html","The decision not to debate on Fox is shortsighted and could hurt the party and its candidates.","The decision not to debate on Fox is shortsighted and could hurt the party and its candidates.","The New York Times","2019-03-08T17:08:04+0000","article","OpEd","Opinion",NA,"Op-Ed","5c82a1ce49f0eacbf105c178",1074,0,"nyt://article/5624a5b7-ab1c-5fcb-b856-5636e1f732d5",21,"Democrats, Don’t Abandon Fox News",NA,NA,"Democrats, Debate  On Fox",NA,NA,NA,"By LIZ MAIR",NA
"151","https://www.nytimes.com/aponline/2019/03/07/us/politics/ap-us-consumer-watchdog-congress.html","The government's consumer watchdog agency came under new scrutiny from the House Financial Services Committee, now controlled by Democrats who say the appointees chosen by President Donald Trump to lead the organization have undermined its mission...","The government's consumer watchdog agency came under new scrutiny from the House Financial Services Committee, now controlled by Democrats who say the appointees chosen by President Donald Trump to lead the organization have undermined its mission to protect Americans.","AP","2019-03-07T16:24:58+0000","article","None","U.S.","Politics","News","5c81463449f0eacbf105bdcc",694,0,"nyt://article/5354dd9f-4979-5bb6-8606-6948ee2b2cf0",NA,"Consumer Watchdog Agency and Its Leadership Under Scrutiny",NA,NA,"Consumer Watchdog Agency and Its Leadership Under Scrutiny",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"152","https://www.nytimes.com/aponline/2019/03/07/us/politics/ap-us-trump-border-wall.html","The Pentagon is planning to tap $1 billion in leftover funds from military pay and pension accounts to help President Donald Trump pay for his long-sought border wall, a top Senate Democrat said Thursday.","The Pentagon is planning to tap $1 billion in leftover funds from military pay and pension accounts to help President Donald Trump pay for his long-sought border wall, a top Senate Democrat said Thursday.","AP","2019-03-07T20:45:57+0000","article","None","U.S.","Politics","News","5c81835f49f0eacbf105bec2",560,0,"nyt://article/d1cc32f8-4f57-5433-88f6-6300e997a453",NA,"Pentagon May Tap Military Pay, Pensions for Border Wall",NA,NA,"Pentagon May Tap Military Pay, Pensions for Border Wall",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"153","https://www.nytimes.com/2019/03/09/opinion/sunday/family-separation-border.html","Trump’s cruel separation of immigrant families continued after he declared he was ending the practice.","Trump’s cruel separation of immigrant families continued after he declared he was ending the practice.","The New York Times","2019-03-09T19:30:00+0000","article","OpEd","Opinion","Sunday Review","Op-Ed","5c84149449f0eacbf105c3b2",938,0,"nyt://article/fc66f0f5-33a6-5245-9557-e43265e97d5b",11,"‘An Angel From God,’ and Border Agents Took Her",NA,NA,"The Cruelty at the Border Continues",NA,NA,NA,"By NICHOLAS KRISTOF",NA
"154","https://www.nytimes.com/reuters/2019/03/07/business/07reuters-usa-trade-eu.html","The European Union will not support a comprehensive trade deal with the United States that includes agriculture, the EU's top trade negotiator said on Thursday, so she is working towards a narrower deal focused on industrial goods and automobiles.","The European Union will not support a comprehensive trade deal with the United States that includes agriculture, the EU's top trade negotiator said on Thursday, so she is working towards a narrower deal focused on industrial goods and automobiles.","Reuters","2019-03-07T15:13:50+0000","article","None","Business",NA,"News","5c81358849f0eacbf105bd8b",567,0,"nyt://article/70ba5c0e-0863-5cac-9ff5-2f662115db39",NA,"EU Trade Chief Says No Support in Europe for Comprehensive U.S. Trade Deal",NA,NA,"EU Trade Chief Says No Support in Europe for Comprehensive U.S. Trade Deal",NA,NA,NA,"By REUTERS","REUTERS"
"155","https://www.nytimes.com/aponline/2019/03/08/us/politics/ap-us-trump-defense-spending.html","The Trump administration is eyeing a plan to seek more money from allied European and other nations where American troops are based.","The Trump administration is eyeing a plan to seek more money from allied European and other nations where American troops are based.","AP","2019-03-08T17:38:51+0000","article","None","U.S.","Politics","News","5c82a90549f0eacbf105c18c",459,0,"nyt://article/7d86626c-4fba-5259-b010-166ffa7eeee4",NA,"US Looks to Get More Cash From Allies That Host Its Troops",NA,NA,"US Looks to Get More Cash From Allies That Host Its Troops",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"156","https://www.nytimes.com/reuters/2019/03/08/business/08reuters-usa-ethanol-epa-exclusive.html","The Environmental Protection Agency will attempt to stamp out speculation in the U.S. biofuel credit market by barring trading by non-industry players, publicizing large positions, and improving price transparency, a source familiar with the agenc...","The Environmental Protection Agency will attempt to stamp out speculation in the U.S. biofuel credit market by barring trading by non-industry players, publicizing large positions, and improving price transparency, a source familiar with the agency's proposals told Reuters on Thursday.","Reuters","2019-03-08T10:48:21+0000","article","None","Business",NA,"News","5c8248d049f0eacbf105c07b",482,0,"nyt://article/f9faa898-35ff-53d9-97df-0470820eab96",NA,"Exclusive: U.S. EPA Aims to Curb Biofuel Credit Speculation by Blocking Outsiders",NA,NA,"Exclusive: U.S. EPA Aims to Curb Biofuel Credit Speculation by Blocking Outsiders",NA,NA,NA,"By REUTERS","REUTERS"
"157","https://www.nytimes.com/aponline/2019/03/07/us/politics/ap-us-iran-americans-detained.html","The wife of a former FBI agent who vanished in Iran in 2007 expressed bitter frustration Thursday about efforts to get her husband back home.","The wife of a former FBI agent who vanished in Iran in 2007 expressed bitter frustration Thursday about efforts to get her husband back home.","AP","2019-03-07T18:55:04+0000","article","None","U.S.","Politics","News","5c81696249f0eacbf105be6a",706,0,"nyt://article/9ebbbe7d-4079-54f2-934c-f8d76c0509d4",NA,"Wife of Missing Ex-FBI Agent Blames Iran but Critical of US",NA,NA,"Wife of Missing Ex-FBI Agent Blames Iran but Critical of US",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"158","https://www.nytimes.com/2019/03/08/us/politics/manafort-sentencing-ellis.html","Judge T.S. Ellis III called sentencing guidelines that recommended 19 to 24 years for Paul Manafort “way out of whack,” the same way critics described the punishment Judge Ellis handed out.","Judge T.S. Ellis III called sentencing guidelines that recommended 19 to 24 years for Paul Manafort “way out of whack,” the same way critics described the punishment Judge Ellis handed out.","The New York Times","2019-03-09T01:10:39+0000","article","Washington","U.S.","Politics","News","5c8312e949f0eacbf105c29e",1208,0,"nyt://article/df503562-7186-59ec-a959-773299076b3e",1,"Manafort’s 47 Months: A Sentence That Drew Gasps From Around the Country",NA,NA,"Prison Term Highlights Inequities in Sentencing",NA,NA,NA,"By SHARON LaFRANIERE and ALAN BLINDER",NA
"159","https://www.nytimes.com/2019/03/08/podcasts/daily-newsletter-silicon-valley-tape.html","Why we use so much of it on the show.","Why we use so much of it on the show.","The New York Times","2019-03-08T20:56:04+0000","article","Podcasts","Podcasts",NA,"Letter","5c82d73e49f0eacbf105c219",1118,0,"nyt://article/5c08a92b-5259-53f8-85db-20c8af59e9bb",2,"Tape to the Rescue","The Daily Newsletter","The Daily Newsletter","How The Daily Uses Tape",NA,NA,NA,"By MICHAEL BARBARO",NA
"160","https://www.nytimes.com/aponline/2019/03/07/us/politics/ap-us-election-2020-democrats.html","Joe Biden isn't a presidential candidate yet. But with two key rivals already getting out of the way, the former vice president has more space to court voters who could help him claim the Democratic nomination.","Joe Biden isn't a presidential candidate yet. But with two key rivals already getting out of the way, the former vice president has more space to court voters who could help him claim the Democratic nomination.","AP","2019-03-08T00:06:59+0000","article","None","U.S.","Politics","News","5c81b27d49f0eacbf105bf46",880,0,"nyt://article/6ab454bd-2207-5c02-b90f-62ef654465fc",NA,"Biden Could Get Boost by Back-To-Back 2020 Departures",NA,NA,"Biden Could Get Boost by Back-To-Back 2020 Departures",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"161","https://www.nytimes.com/aponline/2019/03/07/world/europe/ap-venezuela-political-crisis-the-latest.html","The Latest on the political crisis in Venezuela (all times local):","The Latest on the political crisis in Venezuela (all times local):","AP","2019-03-07T12:40:07+0000","article","None","World","Europe","News","5c81118149f0eacbf105bd31",405,0,"nyt://article/d5315f5e-2b7a-51de-8c06-9f6ce891a80c",NA,"The Latest: US Officials: No Plan to Use Arms in Venezuela",NA,NA,"The Latest: US Officials: No Plan to Use Arms in Venezuela",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"162","https://www.nytimes.com/2019/03/07/us/politics/house-democrats-anti-corruption-bill.html","The measure is intended to show the voters who catapulted Democrats into the majority that they are following through on their campaign pledges.","The measure is intended to show the voters who catapulted Democrats into the majority that they are following through on their campaign pledges.","The New York Times","2019-03-07T10:00:08+0000","article","Washington","U.S.","Politics","News","5c80ec0249f0eacbf105bcbf",1009,0,"nyt://article/4fa4aad6-cb55-5077-8ae9-2611a5a255e5",16,"House Democrats Will Vote on Sweeping Anti-Corruption Legislation. Here’s What’s in It.",NA,NA,"Broad Anti-Corruption Bill Faces House Vote",NA,NA,NA,"By CATIE EDMONDSON",NA
"163","https://www.nytimes.com/aponline/2019/03/07/world/middleeast/ap-ml-palestinians-us.html","The Palestinian leadership is urging the international community to boycott the newly created U.S. Embassy unit that will handle relations with Palestinians.","The Palestinian leadership is urging the international community to boycott the newly created U.S. Embassy unit that will handle relations with Palestinians.","AP","2019-03-07T17:36:58+0000","article","None","World","Middle East","News","5c81571449f0eacbf105be10",131,0,"nyt://article/7b68a9c8-fcc7-5f85-aec1-fc743a3bfb8f",NA,"Palestinian Leader Calls for Boycott of New US Embassy Unit",NA,NA,"Palestinian Leader Calls for Boycott of New US Embassy Unit",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"164","https://www.nytimes.com/2019/03/06/business/jp-morgan-prisons.html","Immigrant rights advocates celebrated a victory after the bank said this week it would “no longer bank the private prison industry.”","Immigrant rights advocates celebrated a victory after the bank said this week it would “no longer bank the private prison industry.”","The New York Times","2019-03-07T00:28:45+0000","article","Express","Business",NA,"News","5c80661749f0eacbf105bba6",734,0,"nyt://article/a32e23ca-5692-5ab1-ab52-d07c143da84f",NA,"JPMorgan Chase Stops Funding Private Prison Companies, and Immigration Activists Applaud",NA,NA,"",NA,NA,NA,"By EMILY S. RUEB",NA
"165","https://www.nytimes.com/aponline/2019/03/06/us/ap-us-border-agency-journalist-surveillance.html","The U.S. government kept a database on journalists, activists, organizers and ""instigators"" during an investigation into last year's migrant caravan, infuriating civil liberties and media groups who called it a blatant violation of free speech rig...","The U.S. government kept a database on journalists, activists, organizers and ""instigators"" during an investigation into last year's migrant caravan, infuriating civil liberties and media groups who called it a blatant violation of free speech rights.","AP","2019-03-07T03:42:58+0000","article","None","U.S.",NA,"News","5c80939c49f0eacbf105bbff",1063,0,"nyt://article/ab741333-90dc-5c36-99f2-bfe95e0dc41c",NA,"Border Agency Watchdog Looking Into Caravan Database",NA,NA,"Border Agency Watchdog Looking Into Caravan Database",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"166","https://www.nytimes.com/2019/03/08/business/media/sarah-isgur-flores-cnn-analyst.html","Three weeks after her appointment as a “political editor,” Sarah Isgur Flores said she would be an on-air analyst at the network.","Three weeks after her appointment as a “political editor,” Sarah Isgur Flores said she would be an on-air analyst at the network.","The New York Times","2019-03-08T23:04:07+0000","article","Business","Business","Media","News","5c82f54149f0eacbf105c25a",450,0,"nyt://article/89ae946b-500b-5b35-8d22-a669f0e3aaf7",3,"After Outcry, Jeff Sessions’s Former Spokeswoman Drops Editing Role at CNN",NA,NA,"After Outcry, Ex-Sessions Aide Drops Editing Role at CNN",NA,NA,NA,"By MICHAEL M. GRYNBAUM",NA
"167","https://www.nytimes.com/2019/03/09/business/the-week-in-business-facebook-tesla-jobs.html","Plus, disappointing job numbers, Mario Batali is officially out of the restaurant business and Brexit approaches peak mayhem.","Plus, disappointing job numbers, Mario Batali is officially out of the restaurant business and Brexit approaches peak mayhem.","The New York Times","2019-03-09T17:40:42+0000","article","SundayBusiness","Business",NA,"News","5c83faf449f0eacbf105c38b",844,0,"nyt://article/6245619f-b883-5290-b5f6-ac471158eddb",2,"The Week in Business: Facebook Wants to Be Your ‘Digital Living Room,’ and Tesla to Unveil the Model Y","With Interest","With Interest","The Week in Business: Facebook Wants to Be Your ‘Digital Living Room,’ and Tesla to Unveil the Model Y",NA,NA,NA,"By CHARLOTTE COWLES",NA
"168","https://www.nytimes.com/aponline/2019/03/07/us/politics/ap-us-immigration-asylum.html","A federal appeals court in California determined Thursday that a Sri Lankan man who is a member of the Tamil ethnic minority has the right to go before a judge after failing an initial asylum screening.","A federal appeals court in California determined Thursday that a Sri Lankan man who is a member of the Tamil ethnic minority has the right to go before a judge after failing an initial asylum screening.","AP","2019-03-07T20:31:17+0000","article","None","U.S.","Politics","News","5c817fef49f0eacbf105beb9",493,0,"nyt://article/c901f705-01f7-5dc3-99da-22ab89a6c140",NA,"Appeals Court Determines Asylum Seeker Has Right to Hearing",NA,NA,"Appeals Court Determines Asylum Seeker Has Right to Hearing",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"169","https://www.nytimes.com/2019/03/07/us/politics/on-politics-biden-brown-moderates.html","In the On Politics newsletter: As the 2020 field comes into clearer focus, there has been a resurgence of centrist candidates. But is it too late for them to take back their party?","In the On Politics newsletter: As the 2020 field comes into clearer focus, there has been a resurgence of centrist candidates. But is it too late for them to take back their party?","The New York Times","2019-03-07T23:01:15+0000","article","Politics","U.S.","Politics","News","5c81a31549f0eacbf105bf20",1200,0,"nyt://article/68aa94a5-3dba-5707-93a4-4e35b44b4ddd",NA,"Revenge of the Moderates","On Politics With Lisa Lerer","On Politics With Lisa Lerer","Evening Edition",NA,NA,NA,"By LISA LERER",NA
"170","https://www.nytimes.com/aponline/2019/03/08/us/politics/ap-us-federal-reserve-powell.html","Federal Reserve Chairman Jerome Powell said Friday that the healthy U.S. economy and low inflation are allowing the central bank to take a ""patient, wait-and-see approach"" on interest rates.","Federal Reserve Chairman Jerome Powell said Friday that the healthy U.S. economy and low inflation are allowing the central bank to take a ""patient, wait-and-see approach"" on interest rates.","AP","2019-03-09T03:02:41+0000","article","None","U.S.","Politics","News","5c832d2b49f0eacbf105c2c5",591,0,"nyt://article/027dd425-1a5a-558d-9c7d-ba4d4aeb6e21",NA,"Powell Says Fed Taking 'Wait-And-See' Approach on Rate Hikes",NA,NA,"Powell Says Fed Taking 'Wait-And-See' Approach on Rate Hikes",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"171","https://www.nytimes.com/reuters/2019/03/07/world/asia/07reuters-southkorea-politics-reshuffle.html","South Korean President Moon Jae-in has replaced his unification minister who played a major role in last year's detente with the North, his office said on Friday, and named a longtime confidant to lead Moon's drive for ""a new Korean peninsula"".","South Korean President Moon Jae-in has replaced his unification minister who played a major role in last year's detente with the North, his office said on Friday, and named a longtime confidant to lead Moon's drive for ""a new Korean peninsula"".","Reuters","2019-03-08T02:59:26+0000","article","None","World","Asia Pacific","News","5c81dae849f0eacbf105bf80",524,0,"nyt://article/e2edb481-3e99-5015-8235-b38bbcc20a87",NA,"South Korea's Moon Names Confidant to Drive Improved Ties With North",NA,NA,"South Korea's Moon Names Confidant to Drive Improved Ties With North",NA,NA,NA,"By REUTERS","REUTERS"
"172","https://www.nytimes.com/2019/03/07/business/dealbook/facebook-privacy.html","There are some big questions hanging over the social network’s promise of change — not least about how it will make money.","There are some big questions hanging over the social network’s promise of change — not least about how it will make money.","The New York Times","2019-03-07T11:40:56+0000","article","Business","Business","DealBook","News","5c8103a149f0eacbf105bd05",2048,0,"nyt://article/3b450567-68fd-55c5-b6e1-205e4b2db437",NA,"DealBook Briefing: Facebook Prioritizes Privacy. Can It Deliver?",NA,NA,"DealBook Briefing: Facebook Prioritizes Privacy. Can It Deliver?",NA,NA,NA,NA,NA
"173","https://www.nytimes.com/reuters/2019/03/07/business/07reuters-global-economy-cenbanks.html","""Patient"" monetary policy. ""Muted"" inflation. ""Uncertainty"" over global trade and government policies that may be undermining the economy.","""Patient"" monetary policy. ""Muted"" inflation. ""Uncertainty"" over global trade and government policies that may be undermining the economy.","Reuters","2019-03-07T21:43:11+0000","article","None","Business",NA,"News","5c8190c949f0eacbf105beed",974,0,"nyt://article/b46e833e-e6ae-5115-b521-2336829bbf34",NA,"'Pervasive Uncertainty' Pushes Top Central Banks to Patient Stance",NA,NA,"'Pervasive Uncertainty' Pushes Top Central Banks to Patient Stance",NA,NA,NA,"By REUTERS","REUTERS"
"174","https://www.nytimes.com/2019/03/07/learning/making-connections-53-teenagers-suggest-creative-ways-to-link-school-curriculum-to-the-world-of-2019.html","The best of over 2,000 submissions that linked literature, history, science, math and art to recent news and opinion pieces in The Times.","The best of over 2,000 submissions that linked literature, history, science, math and art to recent news and opinion pieces in The Times.","The New York Times","2019-03-07T19:11:48+0000","article","Learning","The Learning Network",NA,"News","5c816d4e49f0eacbf105be75",10488,0,"nyt://article/b67c91dd-bf98-54c0-8c34-3e789b4dc3d7",NA,"Making Connections: 53 Teenagers Suggest Creative Ways to Link School Curriculum to the World of 2019","Contests","Contests","Making Connections: 53 Teenagers Suggest Creative Ways to Link School Curriculum to the World of 2019",NA,NA,NA,"By KATHERINE SCHULTEN",NA
"175","https://www.nytimes.com/2019/03/09/opinion/sunday/think-like-a-libel-lawyer.html","It’s the best way to keep an open mind in our “pick your side and stay on it” era.","It’s the best way to keep an open mind in our “pick your side and stay on it” era.","The New York Times","2019-03-09T19:30:04+0000","article","OpEd","Opinion","Sunday Review","Op-Ed","5c84149649f0eacbf105c3b3",1605,0,"nyt://article/a76a4313-c4ba-5d85-ad36-a6a1ae7a28d7",1,"Think Like a Libel Lawyer",NA,NA,"Think Like a Libel Lawyer",NA,NA,NA,"By DAVID McCRAW",NA
"176","https://www.nytimes.com/reuters/2019/03/07/world/americas/07reuters-usa-immigration-abuse-exclusive.html","Growing up in eastern Honduras, Jose said his father would get drunk and beat him with a horse whip and the flat side of a machete. He said he watched his father, a coffee farmer whose crops succumbed to plague, hit his mother on the head with a p...","Growing up in eastern Honduras, Jose said his father would get drunk and beat him with a horse whip and the flat side of a machete. He said he watched his father, a coffee farmer whose crops succumbed to plague, hit his mother on the head with a pistol, sending her to the hospital for three days.","Reuters","2019-03-07T12:10:41+0000","article","None","World","Americas","News","5c810a9b49f0eacbf105bd1e",1059,0,"nyt://article/34d8f36d-6d54-5a54-860b-eb7a81b127a5",NA,"Exclusive: For Migrant Youths Claiming Abuse, U.S. Protection Can Be Elusive",NA,NA,"Exclusive: For Migrant Youths Claiming Abuse, U.S. Protection Can Be Elusive",NA,NA,NA,"By REUTERS","REUTERS"
"177","https://www.nytimes.com/reuters/2019/03/07/world/americas/07reuters-usa-immigration-shelter.html","A motel and a monastery are among pop-up shelters that have opened in the last six months in Arizona to house a rising number of migrants from Central America entering the United States to seek asylum. ??","A motel and a monastery are among pop-up shelters that have opened in the last six months in Arizona to house a rising number of migrants from Central America entering the United States to seek asylum. ??","Reuters","2019-03-07T12:19:24+0000","article","None","World","Americas","News","5c810ca649f0eacbf105bd27",661,0,"nyt://article/84b47f13-a8ee-5169-9bb0-62144cbb18be",NA,"Arizona Monastery, Motel Turned Into Migrant Shelters",NA,NA,"Arizona Monastery, Motel Turned Into Migrant Shelters",NA,NA,NA,"By REUTERS","REUTERS"
"178","https://www.nytimes.com/aponline/2019/03/08/us/politics/ap-us-venezuela-conoco.html","A World Bank arbitration panel ruled on Friday that Venezuela must pay U.S. oil giant ConocoPhillips more than $8 billion as compensation for a decade-old expropriation dispute, roughly the same amount as the South American country's foreign curre...","A World Bank arbitration panel ruled on Friday that Venezuela must pay U.S. oil giant ConocoPhillips more than $8 billion as compensation for a decade-old expropriation dispute, roughly the same amount as the South American country's foreign currency reserves.","AP","2019-03-08T23:26:45+0000","article","None","U.S.","Politics","News","5c82fa8f49f0eacbf105c26a",215,0,"nyt://article/33da7f36-c826-56df-b03c-6eccee140c0c",NA,"World Bank: Venezuela Must Pay Conoco More Than $8 Billion",NA,NA,"World Bank: Venezuela Must Pay Conoco More Than $8 Billion",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
