"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2190","Republicans think this is fine https://t.co/SIbgKAHhJY https://t.co/jhHovqZLfM",FALSE,203,NA,2019-04-08 23:54:04,FALSE,NA,"1115402460997324800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atrupar",79,FALSE,FALSE,NA,NA
"2191","RT @madeleine: Our country isn’t full, and ironically Homeland Security is empty. https://t.co/a3BBolNXN5",FALSE,0,NA,2019-04-08 23:54:04,FALSE,NA,"1115402460955389952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","echo_fish",2857,TRUE,FALSE,NA,NA
"2192","RT @nytimes: Breaking News: A judge blocked President Trump’s efforts to force asylum seekers to remain in Mexico while they await immigrat…",FALSE,0,NA,2019-04-08 23:54:04,FALSE,NA,"1115402460372316160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kjelenfy",335,TRUE,FALSE,NA,NA
"2193","RT @JRubinBlogger: good riddance. She should never serve in a public position or any position of trust again https://t.co/SQZD4cwIsw",FALSE,0,NA,2019-04-08 23:54:03,FALSE,NA,"1115402458480697344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BGulsby",3559,TRUE,FALSE,NA,NA
"2194","RT @kylegriffin1: The woman who allegedly breached security at Mar-a-Lago while carrying Chinese passports and a flash drive containing mal…",FALSE,0,NA,2019-04-08 23:54:03,FALSE,NA,"1115402458266836992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abebut",2649,TRUE,FALSE,NA,NA
"2195","RT @CNN: JUST IN: A federal judge in California blocked the Trump administration's policy of returning some asylum seekers to Mexico to awa…",FALSE,0,NA,2019-04-08 23:54:03,FALSE,NA,"1115402455754387456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EhrenreichAlex",317,TRUE,FALSE,NA,NA
"2196","I mostly argle bargle on politics or the South but I need a distraction sometimes so I was looking for fellow junki… https://t.co/PxqZsIH6XS",FALSE,1,NA,2019-04-08 23:54:02,TRUE,NA,"1115402452742881282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MauraLeeLang",0,FALSE,FALSE,NA,NA
"2197","RT @Fahrenthold: RE-UPPING: @realdonaldtrump's company relied on undocumented immigrants to build and operate its NJ course -- employing so…",FALSE,0,NA,2019-04-08 23:54:02,FALSE,NA,"1115402451354619904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nickiflorida",2698,TRUE,FALSE,NA,NA
"2198","RT @NahBabyNah: I WONDER HOW @RepAdamSchiff's #SundayMotivation IS GOING 

Devin Nunes To Make Criminal Referrals To DOJ For ‘Conspiracy’ A…",FALSE,0,NA,2019-04-08 23:54:02,FALSE,NA,"1115402450792525829",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AwakeToday",112,TRUE,FALSE,NA,NA
"2199","RT @IncomeTaxIndia: Searches in Madhya Pradesh have detected wide spread &amp; well-organized racket of collection of unaccounted cash of about…",FALSE,0,NA,2019-04-08 23:54:02,FALSE,NA,"1115402450700259333",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sangam991967",7626,TRUE,FALSE,NA,NA
"2200","RT @RWPUSA: A Treasury Secretary -- and his now wife -- busted for trying to evade federal conflict of interest laws.
He should be fired.…",FALSE,0,NA,2019-04-08 23:54:02,FALSE,NA,"1115402450662449152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Baratuty",5543,TRUE,FALSE,NA,NA
"2201","@Calluna_vulgate @SegaTape revolutions arent real, theyre made up by the bourgie to trick ppl into not engaging the… https://t.co/Sm7WW8jsw7",FALSE,0,"Calluna_vulgate",2019-04-08 23:54:01,TRUE,"1115391172376006656","1115402449831911426","1100539484783861760","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dissolute_D",0,FALSE,FALSE,NA,NA
"2202","RT @WLD01: Donald Trump is a 1st Class Racist White Nationalist Ignoramus. 

https://t.co/J1jgEyKa1W",FALSE,0,NA,2019-04-08 23:54:01,FALSE,NA,"1115402449580363776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oscalope",7,TRUE,FALSE,NA,NA
"2203","RT @Fahrenthold: RE-UPPING: @realdonaldtrump's company relied on undocumented immigrants to build and operate its NJ course -- employing so…",FALSE,0,NA,2019-04-08 23:54:01,FALSE,NA,"1115402448028557312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Susan__H",2698,TRUE,FALSE,NA,NA
"2204","Eric Swalwell announces run for president and plans to be in Broward on Tuesday https://t.co/g4vFtklTto https://t.co/UC4XOPQOjD",FALSE,2,NA,2019-04-08 23:54:01,FALSE,NA,"1115402447441268738",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","SunSentinel",1,FALSE,FALSE,NA,NA
"2205","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:54:01,FALSE,NA,"1115402446199820288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jackscarab",3627,TRUE,FALSE,NA,NA
"2206","RT @ewarren: Our criminal justice system is broken—and the violence in Alabama prisons is just the latest example of why we need to change…",FALSE,0,NA,2019-04-08 23:54:00,FALSE,NA,"1115402445591654401",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","thechefcarolyn",307,TRUE,FALSE,NA,NA
"2207","RT @WeldPond: So the Secret Service stuck Zhang's thumbdrive into their computer. https://t.co/0T6LAfOtEl https://t.co/RSfUgw4I4n",FALSE,0,NA,2019-04-08 23:54:00,FALSE,NA,"1115402444228497410",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nanmac321",4913,TRUE,FALSE,NA,NA
"2208","Taibbi: Russiagate Happened Because We Never Faced Why Trump Won – Rolling Stone https://t.co/NANNnQHpUy",FALSE,0,NA,2019-04-08 23:54:00,FALSE,NA,"1115402443725201408",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","tsuomela",0,FALSE,FALSE,NA,NA
"2209","RT @ManofCath: Your politics shouldn’t influence how you see Catholicism. 

Catholicism should influence your political beliefs.",FALSE,0,NA,2019-04-08 23:54:00,FALSE,NA,"1115402443167342593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnPelham7",77,TRUE,FALSE,NA,NA
"2210","RT @AndrewPollackFL: Since 2011, illegals in Texas have committed:

• 1,351 homicides
• 7,156 sexual assaults
• 79,900 drug charges
• 815 k…",FALSE,0,NA,2019-04-08 23:53:59,FALSE,NA,"1115402439983869953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Greg_Hulett",8067,TRUE,FALSE,NA,NA
"2211","RT @justinjm1: Trump told border agents to break U.S. law and defy judicial orders https://t.co/Mq2yyX42Mo https://t.co/AYi6B4lNMz",FALSE,0,NA,2019-04-08 23:53:59,FALSE,NA,"1115402439501516800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","josh_is_loud",5386,TRUE,FALSE,NA,NA
"2212","RT @costareports: Feud between Trump, Nadler rooted in decades-old New York real estate project... https://t.co/ggdpbnZm87",FALSE,0,NA,2019-04-08 23:53:58,FALSE,NA,"1115402437664419841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","murphymike",37,TRUE,FALSE,NA,NA
"2213","RT @xtrixcyclex: Ex-ICE head: Trump had 'single dumbest idea I've ever heard' @CNN https://t.co/d6Cz79aPhz The gloves are off at DHS <U+0001F602>. Thi…",FALSE,0,NA,2019-04-08 23:53:58,FALSE,NA,"1115402437077209088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKimmelWrites",75,TRUE,FALSE,NA,NA
"2214","RT @RobynWins111: Facebook will ban Faith Goldy, Soldiers of Odin, the CDN Nationalist front &amp; other hate groups from across its platforms.…",FALSE,0,NA,2019-04-08 23:53:58,FALSE,NA,"1115402436582076418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madchefred",149,TRUE,FALSE,NA,NA
"2215","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:53:58,FALSE,NA,"1115402436527706113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","philbaker1",3627,TRUE,FALSE,NA,NA
"2216","RT @washingtonpost: Analysis: Pete Buttigieg is pushing back on Mike Pence and a Christianity that does not support LGBT rights https://t.c…",FALSE,0,NA,2019-04-08 23:53:58,FALSE,NA,"1115402436150210561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DMRuthenbeck",186,TRUE,FALSE,NA,NA
"2217","RT @kylegriffin1: The woman who allegedly breached security at Mar-a-Lago while carrying Chinese passports and a flash drive containing mal…",FALSE,0,NA,2019-04-08 23:53:58,FALSE,NA,"1115402434212503552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","quijibo",2649,TRUE,FALSE,NA,NA
"2218","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:53:58,FALSE,NA,"1115402434212450304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KMincarelli",3627,TRUE,FALSE,NA,NA
"2219","RT @NBCNews: President Trump has for months urged his administration to reinstate large-scale separation of migrant families crossing the b…",FALSE,0,NA,2019-04-08 23:53:57,FALSE,NA,"1115402432975179777",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AntiphonSophist",78,TRUE,FALSE,NA,NA
"2220","https://t.co/pWmEbwL0Ze Trump needs a new nastier #henchman",FALSE,0,NA,2019-04-08 23:53:57,FALSE,NA,"1115402432916414466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annmarie309",0,FALSE,FALSE,NA,NA
"2221","RT @IncomeTaxIndia: Searches in Madhya Pradesh have detected wide spread &amp; well-organized racket of collection of unaccounted cash of about…",FALSE,0,NA,2019-04-08 23:53:57,FALSE,NA,"1115402432480022528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rgchennai",7626,TRUE,FALSE,NA,NA
"2222","RT @NBCInvestigates: EXCLUSIVE: President Trump has for months urged his administration to reinstate large-scale separation of migrant fami…",FALSE,0,NA,2019-04-08 23:53:57,FALSE,NA,"1115402432253767680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jcr914",1822,TRUE,FALSE,NA,NA
"2223","RT @madeleine: Our country isn’t full, and ironically Homeland Security is empty. https://t.co/a3BBolNXN5",FALSE,0,NA,2019-04-08 23:53:57,FALSE,NA,"1115402430357889024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatyskielMarlyn",2857,TRUE,FALSE,NA,NA
"2224","RT @kylegriffin1: Trump reportedly told border agents last week to not let migrants in.

After Trump left, agents sought advice from their…",FALSE,0,NA,2019-04-08 23:53:57,FALSE,NA,"1115402429758152705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imgrape2",2891,TRUE,FALSE,NA,NA
"2225","@jess_mccoy Oh he runs an international news newsletter as his retirement hobby that is basically the pre-twitter e… https://t.co/gmC42s9QhA",FALSE,0,"jess_mccoy",2019-04-08 23:53:56,TRUE,"1115396215942844416","1115402428478676992","77727632","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","sarahjanet",0,FALSE,FALSE,NA,NA
"2226","RT @SenWarren: Last week, I requested that the @DHSgov IG review the vetting process used to protect the President from national security t…",FALSE,0,NA,2019-04-08 23:53:56,FALSE,NA,"1115402428164255744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LangbeinLisa",727,TRUE,FALSE,NA,NA
"2227","@DickVogel1 Eat shit.
https://t.co/Pxk5FfjFP7",FALSE,0,"DickVogel1",2019-04-08 23:53:56,FALSE,"1115398131217326080","1115402428109807616","771522494","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AwfulJournalism",1,FALSE,FALSE,NA,NA
"2228","RT @RosenzweigP: ""At the end of the day,"" a senior administration official said, ""the President refuses to understand that the Department o…",FALSE,0,NA,2019-04-08 23:53:56,FALSE,NA,"1115402427975524353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyJRude",303,TRUE,FALSE,NA,NA
"2229","RT @RWPUSA: Stephen Miller, the most notorious racist in the Trump White House, wants to take over DHS.
Disaster awaits.

https://t.co/GKGa…",FALSE,0,NA,2019-04-08 23:53:56,FALSE,NA,"1115402426608177152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarleneGarriso6",3164,TRUE,FALSE,NA,NA
"2230","RT @scootin21: Minimum wage hikes trigger 'payroll tsunami,' as small businesses cut back https://t.co/viouPM3YVc #FoxNews",FALSE,0,NA,2019-04-08 23:53:56,FALSE,NA,"1115402426511548417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoCalValleyGal",7,TRUE,FALSE,NA,NA
"2231","RT @SymoneDSanders: McCain’s claim to fame is her father’s legacy - not anything she does/did. Honestly, it’s so unsettling she gets the PR…",FALSE,0,NA,2019-04-08 23:53:56,FALSE,NA,"1115402426507567105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MalikaiUnique",2329,TRUE,FALSE,NA,NA
"2232","RT @voxdotcom: Women of color in leadership are routinely silenced. @IlhanMN, @AOC, and @RashidaTlaib are just the latest examples. https:/…",FALSE,0,NA,2019-04-08 23:53:56,FALSE,NA,"1115402426008383488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PositivelyJoan",1292,TRUE,FALSE,NA,NA
"2233","RT @TorontoStar: Facebook will ban Faith Goldy, Soldiers of Odin, the Canadian Nationalist front and other hate groups from across its plat…",FALSE,0,NA,2019-04-08 23:53:56,FALSE,NA,"1115402425492475904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robertoathomie",603,TRUE,FALSE,NA,NA
"2234","RT @Tinker_Bell_04: A federal judge in California blocked the tRump  admin’s policy of returning asylum seekers to Mexico to await their im…",FALSE,0,NA,2019-04-08 23:53:55,FALSE,NA,"1115402424846561282",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cmc4diversity",81,TRUE,FALSE,NA,NA
"2235","RT @riversidecrew: Yet he's in control of Brexit.

BBC News - Corbyn criticised over handling of anti-Semitism cases
https://t.co/bPqPBXqfv9",FALSE,0,NA,2019-04-08 23:53:55,FALSE,NA,"1115402424628469761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Jonf",22,TRUE,FALSE,NA,NA
"2236","RT @lukebroadwater: General Assembly passes reform bill after University of Maryland Medical System, 'Healthy Holly' scandal https://t.co/R…",FALSE,0,NA,2019-04-08 23:53:55,FALSE,NA,"1115402423508635649",NA,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter Pro for Android</a>","kkearns",6,TRUE,FALSE,NA,NA
"2237","RT @CNN: READ: Letter from Randolph ""Tex"" Alles to Secret Service staff https://t.co/F3sarIIZSY",FALSE,0,NA,2019-04-08 23:53:54,FALSE,NA,"1115402420862050306",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kjmpalermo",31,TRUE,FALSE,NA,NA
"2238","Have the 72 other #Democratic #POTUS candidates that the #Establishment has already selected their Golden Boy?… https://t.co/AAhq8U760r",FALSE,0,NA,2019-04-08 23:53:54,TRUE,NA,"1115402419708411904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greatawakecoach",1,FALSE,FALSE,NA,NA
"2239","RT @KyleKulinski: Lmao what a fake scandal:

- 80% of Americans oppose ‘open borders’
- 75% of Americans believe immigration is a net posit…",FALSE,0,NA,2019-04-08 23:53:54,FALSE,NA,"1115402419414769664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZarmenForYa",471,TRUE,FALSE,NA,NA
"2240","RT @AdamSerwer: Even the people who work for Trump understand that the cruelty is the point https://t.co/W09sSfbt2p https://t.co/nsCDJjKa9r",FALSE,0,NA,2019-04-08 23:53:54,FALSE,NA,"1115402419356278784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wifeysinger",1615,TRUE,FALSE,NA,NA
"2241","Breaking news: I really like him in Congress. https://t.co/KpYk3GsLu6",FALSE,0,NA,2019-04-08 23:53:54,FALSE,NA,"1115402418261581824",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","my_dys",0,FALSE,FALSE,NA,NA
"2242","RT @TaodeHaas: When will @4corners do an expose on the massive influence and interference of a foreigner into AU’s  politics? To help you l…",FALSE,0,NA,2019-04-08 23:53:54,FALSE,NA,"1115402417489604608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dodona777",97,TRUE,FALSE,NA,NA
"2243","RT @RealJack: Vladimir Putin wants division in American politics.

Adam Schiff is giving Putin everything he wants by continuing to push th…",FALSE,0,NA,2019-04-08 23:53:53,FALSE,NA,"1115402416416014337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConnieNiebrueg2",2515,TRUE,FALSE,NA,NA
"2244","RT @nowthisnews: These Girl Scouts met with Reps. @RashidaTlaib, @RepKatieHill, and @RepRobinKelly to ask questions on leadership and worki…",FALSE,0,NA,2019-04-08 23:53:53,FALSE,NA,"1115402414679629825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nate_ready2go",90,TRUE,FALSE,NA,NA
"2245","Because if something doesn't work, try it again.  smh https://t.co/2riESJxtBE",FALSE,0,NA,2019-04-08 23:53:53,FALSE,NA,"1115402414067044352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EddieGegz",0,FALSE,FALSE,NA,NA
"2246","RT @voxdotcom: Women of color in leadership are routinely silenced. @IlhanMN, @AOC, and @RashidaTlaib are just the latest examples. https:/…",FALSE,0,NA,2019-04-08 23:53:53,FALSE,NA,"1115402412733472768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MGOOinDallas",1292,TRUE,FALSE,NA,NA
"2247","RT @CNNPolitics: JUST IN: House Intelligence chairman rejects Michael Cohen's bid for help to delay his prison term https://t.co/waRV6jnTaM…",FALSE,0,NA,2019-04-08 23:53:52,FALSE,NA,"1115402412272037893",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TooCrazy_Fox",33,TRUE,FALSE,NA,NA
"2248","RT @Amy_Siskind: CNN reporting Trump told border agents to break the law on Friday:
...agents sought further advice from their leaders, who…",FALSE,0,NA,2019-04-08 23:53:52,FALSE,NA,"1115402411537887232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emmyrn1",771,TRUE,FALSE,NA,NA
"2249","RT @jeremycorbyn: Our first TV broadcast of the local elections tomorrow makes clear: austerity is not over.

https://t.co/n7GgqqN8Ss",FALSE,0,NA,2019-04-08 23:53:52,FALSE,NA,"1115402409591885824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denizology",818,TRUE,FALSE,NA,NA
"2250","@zapsst25 @4udamoon @averyfos1 @BrotherNature @masonramsey The guy just doesn’t care about politics and isn’t gonna… https://t.co/yKE99FkMS8",FALSE,1,"zapsst25",2019-04-08 23:53:52,TRUE,"1115372354643922944","1115402409189216257","3065796392","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bro_seph78",0,FALSE,FALSE,NA,NA
"2251","RT @CNN: US Secret Service director Randolph ""Tex"" Alles is being removed from his position, administration officials tell CNN. President T…",FALSE,0,NA,2019-04-08 23:53:52,FALSE,NA,"1115402408547495936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aaron8473",311,TRUE,FALSE,NA,NA
"2252","The way race interacts with structure matters for our study of the politics of education. Thanks to @janelletscott… https://t.co/uuvAlqW9N6",FALSE,14,NA,2019-04-08 23:53:51,TRUE,NA,"1115402407444451333",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katetothek",2,FALSE,FALSE,NA,NA
"2253","RT @JeffreyToobin: .@JeffreyToobin calls Trump “the great reputation killer.”

Kirstjen Nielsen “was a reasonably admired bureaucrat. For t…",FALSE,0,NA,2019-04-08 23:53:51,FALSE,NA,"1115402406634905601",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","rollsroyce5",5516,TRUE,FALSE,NA,NA
"2254","RT @Fahrenthold: RE-UPPING: @realdonaldtrump's company relied on undocumented immigrants to build and operate its NJ course -- employing so…",FALSE,0,NA,2019-04-08 23:53:51,FALSE,NA,"1115402406412656640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lividdelight",2698,TRUE,FALSE,NA,NA
"2255","RT @USATODAY: It’s groundbreaking that Democratic presidential candidate Pete Buttigieg uses his marriage to another man to illustrate his…",FALSE,0,NA,2019-04-08 23:53:51,FALSE,NA,"1115402405863141376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stevewa12042476",100,TRUE,FALSE,NA,NA
"2256","RT @SenrabG: Glad to hear @BarackObama call for progressives to avoid overdoing the political purity thing. 

Pragmatism &amp; solutions win in…",FALSE,0,NA,2019-04-08 23:53:51,FALSE,NA,"1115402405426937864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bastard_Of_1967",1,TRUE,FALSE,NA,NA
"2257","RT @RWPUSA: A Treasury Secretary -- and his now wife -- busted for trying to evade federal conflict of interest laws.
He should be fired.…",FALSE,0,NA,2019-04-08 23:53:50,FALSE,NA,"1115402404101611521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oharecl",5543,TRUE,FALSE,NA,NA
"2258","I suppose we do.

Progressive taxation is such that my law partner wife would pay more to fund schools, roads, heal… https://t.co/gFd5SkRTf3",FALSE,26,NA,2019-04-08 23:53:50,TRUE,NA,"1115402403870793728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SER1897",7,FALSE,FALSE,NA,NA
"2259","RT @Brexshite: Let’s make this the largest survey on UK politics.

Who will you vote for in the upcoming European Parliament elections.

Re…",FALSE,0,NA,2019-04-08 23:53:50,FALSE,NA,"1115402403153698816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandrachewins",591,TRUE,FALSE,NA,NA
"2260","RT @Fahrenthold: RE-UPPING: @realdonaldtrump's company relied on undocumented immigrants to build and operate its NJ course -- employing so…",FALSE,0,NA,2019-04-08 23:53:50,FALSE,NA,"1115402403006672897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oliverg2014",2698,TRUE,FALSE,NA,NA
"2261","RT @PoliticalShort: On his phone, authorities found ""images of gun-wielding ISIS fighters, the ISIS flag, and the Pulse nightclub shooter.""…",FALSE,0,NA,2019-04-08 23:53:50,FALSE,NA,"1115402402931326976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gamecocksSecE",130,TRUE,FALSE,NA,NA
"2262","RT @mkraju: In a WH meeting, the President, according to one attendee, was ""ranting and raving,  saying border security was his issue."" Sen…",FALSE,0,NA,2019-04-08 23:53:50,FALSE,NA,"1115402402734194688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haroldis",710,TRUE,FALSE,NA,NA
"2263","RT @HuffPostPol: The ruling removes at least temporarily a controversial Trump administration strategy aimed at immigrants trying to cross…",FALSE,0,NA,2019-04-08 23:53:50,FALSE,NA,"1115402400406237185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mijomojo1",10,TRUE,FALSE,NA,NA
"2264","RT @NBCNews: NEW: Trump admin. is moving to undercut a landmark agreement enabling Cuban baseball players to play on MLB teams by overturni…",FALSE,0,NA,2019-04-08 23:53:50,FALSE,NA,"1115402400054091777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hatchjenn",323,TRUE,FALSE,NA,NA
"2265","RT @CNNPolitics: JUST IN: House Intelligence chairman rejects Michael Cohen's bid for help to delay his prison term https://t.co/waRV6jnTaM…",FALSE,0,NA,2019-04-08 23:53:49,FALSE,NA,"1115402398888026112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jinxy_Minxy",33,TRUE,FALSE,NA,NA
"2266","RT @CNN: US Secret Service director Randolph ""Tex"" Alles is being removed from his position, administration officials tell CNN. President T…",FALSE,0,NA,2019-04-08 23:53:49,FALSE,NA,"1115402398716002306",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kjmpalermo",311,TRUE,FALSE,NA,NA
"2267","RT @WeldPond: So the Secret Service stuck Zhang's thumbdrive into their computer. https://t.co/0T6LAfOtEl https://t.co/RSfUgw4I4n",FALSE,0,NA,2019-04-08 23:53:49,FALSE,NA,"1115402398602682368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gert001badger",4913,TRUE,FALSE,NA,NA
"2268","RT @jilevin: Rep. Eric Swalwell, a California Democrat, is running for president https://t.co/HIHgferlc8",FALSE,0,NA,2019-04-08 23:53:49,FALSE,NA,"1115402398292484096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","strongmajority",11,TRUE,FALSE,NA,NA
"2269","RT @Brexshite: Let’s make this the largest survey on UK politics.

Who will you vote for in the upcoming European Parliament elections.

Re…",FALSE,0,NA,2019-04-08 23:53:49,FALSE,NA,"1115402397277413376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gkc",591,TRUE,FALSE,NA,NA
"2270","RT @MikeGravel: Here's the official Mike Gravel 2020 Campaign Launch Ad - ""Rock 2.0""
Join the #Gravelanche to push American politics to the…",FALSE,0,NA,2019-04-08 23:53:49,FALSE,NA,"1115402396933525504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___ENRIQUE",959,TRUE,FALSE,NA,NA
